path	tag_git_blob	correction_git_blob	identical
tests/exploratory/test_limitation_nested_spawn.sn	2bedb07ecb666d906f05a347bbb9d66fb4564d99	2bedb07ecb666d906f05a347bbb9d66fb4564d99	true
tests/exploratory/test_limitation_nested_spawn_complex.sn	ad899c0a2dfbd4dc5cb60333c27faee2a02ac5b0	ad899c0a2dfbd4dc5cb60333c27faee2a02ac5b0	true
tests/exploratory/test_limitation_nested_spawn_shared.sn	1bef39e1cb25769b0044d574f074fbbb6d5d2f1e	1bef39e1cb25769b0044d574f074fbbb6d5d2f1e	true
tests/exploratory/test_logical_ops.sn	32208b1f6ee4ca891f5a6fdb585c2900bb4d9671	32208b1f6ee4ca891f5a6fdb585c2900bb4d9671	true
tests/exploratory/test_long_chains.sn	a2a38e2d6e2f5fa230315657f2d101738b9b442c	a2a38e2d6e2f5fa230315657f2d101738b9b442c	true
tests/exploratory/test_long_literals.sn	1684fed3cbd2fc9dfc33839baa5dfaadabcf929b	1684fed3cbd2fc9dfc33839baa5dfaadabcf929b	true
tests/exploratory/test_long_overflow.sn	97188df0d7cdde7df2d5e36a5ed7742a10df9f59	97188df0d7cdde7df2d5e36a5ed7742a10df9f59	true
tests/exploratory/test_loop_with_function_call.sn	5862f3993cee7658aa674272d79ffc1b62c65dc8	5862f3993cee7658aa674272d79ffc1b62c65dc8	true
tests/exploratory/test_loops_break_continue.sn	b5abe411d2075bde342ad39b32b346931d29b446	b5abe411d2075bde342ad39b32b346931d29b446	true
tests/exploratory/test_loops_for.sn	7bcfb8bb6a6a213588dc47993b63a0424af747a6	7bcfb8bb6a6a213588dc47993b63a0424af747a6	true
tests/exploratory/test_loops_foreach.sn	e01f8418775a48f4da2d791ed59f3c09b5a5315b	e01f8418775a48f4da2d791ed59f3c09b5a5315b	true
tests/exploratory/test_loops_while.sn	c35f92c47e23925814a70fa3ce1bb2162b9f140d	c35f92c47e23925814a70fa3ce1bb2162b9f140d	true
tests/exploratory/test_make_counter.sn	e3a4a1952942cc87f533eb6475f6453a2d353559	e3a4a1952942cc87f533eb6475f6453a2d353559	true
tests/exploratory/test_many_else_if.sn	9691e44a85ff576825a61cf63a2cf29852cc626d	9691e44a85ff576825a61cf63a2cf29852cc626d	true
tests/exploratory/test_many_parameters.sn	07207433f22aa4fff07cbf339835a4ed698a6382	07207433f22aa4fff07cbf339835a4ed698a6382	true
tests/exploratory/test_many_params.sn	445c9be2cc55723fef5c4b29dd1311affe88969e	445c9be2cc55723fef5c4b29dd1311affe88969e	true
tests/exploratory/test_match_as_val_ref.expected	ab082db5fa81d7cf4a576f4aebf334cb4e4a0093	ab082db5fa81d7cf4a576f4aebf334cb4e4a0093	true
tests/exploratory/test_match_as_val_ref.sn	4b6d7d51969054b4359df3f43117a3bb2eb21957	4b6d7d51969054b4359df3f43117a3bb2eb21957	true
tests/exploratory/test_match_memory.expected	77ab6ecda8f868feb86b8a1968460b0e2e4da8f9	77ab6ecda8f868feb86b8a1968460b0e2e4da8f9	true
tests/exploratory/test_match_memory.sn	dee2aae47e375830c4910f3b2ba96c9e81761deb	dee2aae47e375830c4910f3b2ba96c9e81761deb	true
tests/exploratory/test_match_native.expected	628c600572eb4ac9051e985e842ae1a79c8be4ab	628c600572eb4ac9051e985e842ae1a79c8be4ab	true
tests/exploratory/test_match_native.sn	7b616eba126cedba21594205f8582960fbd8a80d	7b616eba126cedba21594205f8582960fbd8a80d	true
tests/exploratory/test_match_primitives.expected	4b7d6fbd6e849e57872d0dbd6042956f33c8ae17	4b7d6fbd6e849e57872d0dbd6042956f33c8ae17	true
tests/exploratory/test_match_primitives.sn	f1c93007d9718bb99de8e10df56c2ca5f24c6fd5	f1c93007d9718bb99de8e10df56c2ca5f24c6fd5	true
tests/exploratory/test_match_struct.expected	7644d0cb935c3253e504810b0a9e6c2acbf72f15	7644d0cb935c3253e504810b0a9e6c2acbf72f15	true
tests/exploratory/test_match_struct.sn	8f40e27d76dd221558293de1f49384085f8a49e8	8f40e27d76dd221558293de1f49384085f8a49e8	true
tests/exploratory/test_method_chaining.sn	12335cf5447e82ae862a73814d2d94ef7f936fae	12335cf5447e82ae862a73814d2d94ef7f936fae	true
tests/exploratory/test_mixed_numeric_types.sn	9c87eead2ebfe89f90450bf857e3df9e6f621f93	9c87eead2ebfe89f90450bf857e3df9e6f621f93	true
tests/exploratory/test_mixed_types.sn	c14339d54c5d9fb50c75c8fd482f2434b6c3b19c	c14339d54c5d9fb50c75c8fd482f2434b6c3b19c	true
tests/exploratory/test_multidim_arrays.sn	e34b476a0f5d9c77ef2cc3410b8a9eec44be946c	e34b476a0f5d9c77ef2cc3410b8a9eec44be946c	true
tests/exploratory/test_multiple_functions.sn	204560d89f61b0a6446857f4a3e5f337fdd898ae	204560d89f61b0a6446857f4a3e5f337fdd898ae	true
tests/exploratory/test_multiple_imports.sn	f52dbe2f952f42ef5ea82eda84aae105773b4849	f52dbe2f952f42ef5ea82eda84aae105773b4849	true
tests/exploratory/test_mutual_recursion.sn	48d2eccf6b8b47c0b91c3de96c127b55c6a77a40	48d2eccf6b8b47c0b91c3de96c127b55c6a77a40	true
tests/exploratory/test_mutual_recursion_comprehensive.sn	8cde046095ccfcd88858ab863f4ec0d5574830d1	8cde046095ccfcd88858ab863f4ec0d5574830d1	true
tests/exploratory/test_namespace_best_practices.expected	f90b3535d1b7f945e64546ce76fb9c9712f8d309	f90b3535d1b7f945e64546ce76fb9c9712f8d309	true
tests/exploratory/test_namespace_best_practices.sn	158aef05e5b263a3d4a4c227bef877178d54da78	158aef05e5b263a3d4a4c227bef877178d54da78	true
tests/exploratory/test_namespace_complete_example.expected	087abe836c08c8a6f24d5eaec46d6734590441ea	087abe836c08c8a6f24d5eaec46d6734590441ea	true
tests/exploratory/test_namespace_complete_example.sn	67ae459ca9f099630c93f7f21b089afec4914168	67ae459ca9f099630c93f7f21b089afec4914168	true
tests/exploratory/test_namespace_dual_import.sn	833dfda273a7183480719e7ebd7d58fc0e1f5795	833dfda273a7183480719e7ebd7d58fc0e1f5795	true
tests/exploratory/test_namespace_import.sn	f4c115d59072440cae97bfa5fb8b8ab856dece86	f4c115d59072440cae97bfa5fb8b8ab856dece86	true
tests/exploratory/test_namespace_naming_conventions.expected	9c181eb5a54d0df2900bd1b4c0425b8016ea6488	9c181eb5a54d0df2900bd1b4c0425b8016ea6488	true
tests/exploratory/test_namespace_naming_conventions.sn	6f3c68413b8a75c7427f4694041160bed3df29ca	6f3c68413b8a75c7427f4694041160bed3df29ca	true
tests/exploratory/test_nested_arrays.sn	dc8593793055de3c58fb99c7c0bbbc660cf299c1	dc8593793055de3c58fb99c7c0bbbc660cf299c1	true
tests/exploratory/test_nested_continue.sn	6b3e117aa0655a98ecb8dc7459ba02a307310fe6	6b3e117aa0655a98ecb8dc7459ba02a307310fe6	true
tests/exploratory/test_nested_for.sn	f6e341892020ad279a25ad5e6d7ecaf943044b64	f6e341892020ad279a25ad5e6d7ecaf943044b64	true
tests/exploratory/test_nested_if.sn	9bdebeefe5a40d0d923b6705b5139f37fcfcadd5	9bdebeefe5a40d0d923b6705b5139f37fcfcadd5	true
tests/exploratory/test_nested_lambda.sn	bc6aa619c28216f84a2d87f67a9921b6a87701ab	bc6aa619c28216f84a2d87f67a9921b6a87701ab	true
tests/exploratory/test_nested_lambda_capture.sn	e86a7053ffb691e738ca2c2ff0d5fb8a4421a83e	e86a7053ffb691e738ca2c2ff0d5fb8a4421a83e	true
tests/exploratory/test_nested_loops.sn	5c7e4b15a17c67d7504b0f67a0f3d3d0c7deaac2	5c7e4b15a17c67d7504b0f67a0f3d3d0c7deaac2	true
tests/exploratory/test_operator_combos.sn	fa6eaf42c40531b0757e81c2a72468d1ed54cf8e	fa6eaf42c40531b0757e81c2a72468d1ed54cf8e	true
tests/exploratory/test_operator_precedence.sn	171a525f914a744d52719d9b1dc2f9c53498b3e8	171a525f914a744d52719d9b1dc2f9c53498b3e8	true
tests/exploratory/test_pointer_slice_bounds.expected	c77fccde59d3fc5624afd1ef00e99e34962f1d64	c77fccde59d3fc5624afd1ef00e99e34962f1d64	true
tests/exploratory/test_pointer_slice_bounds.sn	acf57f16e5a34b48141fdfcef533f4913b57ca54	acf57f16e5a34b48141fdfcef533f4913b57ca54	true
tests/exploratory/test_range_literals.sn	550ea5562e12cce9b1512a0cf28bb73ffbc8d9a7	550ea5562e12cce9b1512a0cf28bb73ffbc8d9a7	true
tests/exploratory/test_recursion.sn	59bdb9542a091e4e4e9c5dc024fadd854fd2e862	59bdb9542a091e4e4e9c5dc024fadd854fd2e862	true
tests/exploratory/test_recursive_function.sn	5621f27720128caada3b7d4d1f87e9dade1f0210	5621f27720128caada3b7d4d1f87e9dade1f0210	true
tests/exploratory/test_recursive_lambda.sn	b9db2e794c7d98c786363ef66d4c5acb4e635536	b9db2e794c7d98c786363ef66d4c5acb4e635536	true
tests/exploratory/test_return_in_block.sn	c993de9af1888642cb61ab3b19fdeafb9de19d49	c993de9af1888642cb61ab3b19fdeafb9de19d49	true
tests/exploratory/test_return_values.sn	2b4a08019e4b63cad84aaed9822994e0c344b546	2b4a08019e4b63cad84aaed9822994e0c344b546	true
tests/exploratory/test_scope_shadowing.sn	4ffe91e5e8535f3a080fcdba356e485d56f680d4	4ffe91e5e8535f3a080fcdba356e485d56f680d4	true
tests/exploratory/test_simple_function.sn	1da6124998b271775d2fffbb302c0e5fdeaa7507	1da6124998b271775d2fffbb302c0e5fdeaa7507	true
tests/exploratory/test_simple_lambda.sn	412459e0dc98b9b0430de82e2156d4c6bd0aed9a	412459e0dc98b9b0430de82e2156d4c6bd0aed9a	true
tests/exploratory/test_single_element.sn	0aa59784e5b44d85ffddc1399849fcd8b689a8f0	0aa59784e5b44d85ffddc1399849fcd8b689a8f0	true
tests/exploratory/test_single_line_if_else.sn	d870c13512a4e9b0a16c5a1a0f44f95e925b56f0	d870c13512a4e9b0a16c5a1a0f44f95e925b56f0	true
tests/exploratory/test_spread_operator.sn	0cf4fb7b3877f89782b1c096999a144b978c0d7d	0cf4fb7b3877f89782b1c096999a144b978c0d7d	true
tests/exploratory/test_str_comprehensive.sn	a48d291666dfb71e2f3d259bbecdc16dccc5f9b1	a48d291666dfb71e2f3d259bbecdc16dccc5f9b1	true
tests/exploratory/test_str_literals.sn	b626bdf49d4729bc22a9bd0cb0a55908a1e2530f	b626bdf49d4729bc22a9bd0cb0a55908a1e2530f	true
tests/exploratory/test_string_array_ops.sn	92e81397885bcb940cf8110f67a9402329779957	92e81397885bcb940cf8110f67a9402329779957	true
tests/exploratory/test_string_basic.sn	0c291caddc0000111c15269ed4db0ec9a6658738	0c291caddc0000111c15269ed4db0ec9a6658738	true
tests/exploratory/test_string_comparison.sn	5f4d16ba228ae724a43c301ebe4bc13bd7217829	5f4d16ba228ae724a43c301ebe4bc13bd7217829	true
tests/exploratory/test_string_concat.sn	23dd67330a78da42e10b12a89f03b58a5475533e	23dd67330a78da42e10b12a89f03b58a5475533e	true
tests/exploratory/test_string_edge_cases_basic.sn	75fd9adc97d06b9f7af1a877af763c8d51855505	75fd9adc97d06b9f7af1a877af763c8d51855505	true
tests/exploratory/test_string_edge_cases_comprehensive.sn	1e9ea1c21ad052d7169fd7ac3eacdef61815bc20	1e9ea1c21ad052d7169fd7ac3eacdef61815bc20	true
tests/exploratory/test_string_escape.sn	8816c41fe26809c8b48baef551fcbc6ddffb0fe8	8816c41fe26809c8b48baef551fcbc6ddffb0fe8	true
tests/exploratory/test_string_interp.sn	49058c713856feb0e1c1c0b8343a74d84ab1de90	49058c713856feb0e1c1c0b8343a74d84ab1de90	true
tests/exploratory/test_string_interpol.sn	29bab587658208770f85565139a3184eff217d1c	29bab587658208770f85565139a3184eff217d1c	true
tests/exploratory/test_string_interpolation_escape.sn	a1fd2ab949033e9de69ba44b4e283956a1ee2a03	a1fd2ab949033e9de69ba44b4e283956a1ee2a03	true
tests/exploratory/test_string_isblank.sn	949e99c9e83b431a9a6d1354f932c144d8d019ae	949e99c9e83b431a9a6d1354f932c144d8d019ae	true
tests/exploratory/test_string_lines.sn	cd27035c3d709c7f280b9630cc68b309a5bbec6a	cd27035c3d709c7f280b9630cc68b309a5bbec6a	true
tests/exploratory/test_string_literals.sn	7b14099d15c89e79dd1481c4c6b0673393526e36	7b14099d15c89e79dd1481c4c6b0673393526e36	true
tests/exploratory/test_string_methods.sn	0ca7775aed30659f238b6fe7dd2ba16fa8aa8af2	0ca7775aed30659f238b6fe7dd2ba16fa8aa8af2	true
tests/exploratory/test_string_methods_comprehensive.sn	520139f6597f98ee5ccc88e2eed4bd61ec9d0fab	520139f6597f98ee5ccc88e2eed4bd61ec9d0fab	true
tests/exploratory/test_string_methods_demo.sn	7b3a151fe81f67874a181c39cd6817be7f6e06fd	7b3a151fe81f67874a181c39cd6817be7f6e06fd	true
tests/exploratory/test_string_split.sn	298f4712324a3a45bfd11e6d5db345ed9586b6a0	298f4712324a3a45bfd11e6d5db345ed9586b6a0	true
tests/exploratory/test_string_split_whitespace.sn	2a1fd42ba48756b734b915e620228681b420052e	2a1fd42ba48756b734b915e620228681b420052e	true
tests/exploratory/test_struct_config.sn	fc8eb7f7817509bb1725c2d2ac1362238a01ce8b	fc8eb7f7817509bb1725c2d2ac1362238a01ce8b	true
tests/exploratory/test_struct_push.sn	644eeca4cae989dd601e19382a55123dd951a093	644eeca4cae989dd601e19382a55123dd951a093	true
tests/exploratory/test_struct_self_method_call.sn	0c578bbd0afdf1790c976fb26c80c1a57aa7d445	0c578bbd0afdf1790c976fb26c80c1a57aa7d445	true
tests/exploratory/test_struct_zlib_style.sn	5994d622f42eaecc6aafbf91cf5f7c814874428b	5994d622f42eaecc6aafbf91cf5f7c814874428b	true
tests/exploratory/test_sync_byte_threading.sn	b6bf1bb6767b53266a25540d27482af36d0da7d1	b6bf1bb6767b53266a25540d27482af36d0da7d1	true
tests/exploratory/test_sync_compound_threading.sn	4315ad8a62485857a54c15f5b6d40e030ca3acd4	4315ad8a62485857a54c15f5b6d40e030ca3acd4	true
tests/exploratory/test_sync_proxy_multi_thread.expected	79a02b42f2ba0ce3c2ca0d85c4e6cb46d766d441	79a02b42f2ba0ce3c2ca0d85c4e6cb46d766d441	true
tests/exploratory/test_sync_proxy_multi_thread.sn	c0bcb18b17d9fcaf901541511d18d9a826deaef8	c0bcb18b17d9fcaf901541511d18d9a826deaef8	true
tests/exploratory/test_sync_proxy_multi_thread.sn.c	d69fd904852c21171136f13493fe640d420f6228	d69fd904852c21171136f13493fe640d420f6228	true
tests/exploratory/test_sync_proxy_two_requests.expected	dd75daab63ef8419ba9878fda4988d19a40dd190	dd75daab63ef8419ba9878fda4988d19a40dd190	true
tests/exploratory/test_sync_proxy_two_requests.sn	ada328ec588103ab79902bae020aa7a8650f29ac	ada328ec588103ab79902bae020aa7a8650f29ac	true
tests/exploratory/test_sync_proxy_two_requests_sleep.expected	32cd205f84a182379b3b8f2fbb2f712d7db44d7f	32cd205f84a182379b3b8f2fbb2f712d7db44d7f	true
tests/exploratory/test_sync_proxy_two_requests_sleep.sn	99ac8737175f20b947a77bef497361c21698ba12	99ac8737175f20b947a77bef497361c21698ba12	true
tests/exploratory/test_sync_proxy_two_requests_sleep.sn.c	d69fd904852c21171136f13493fe640d420f6228	d69fd904852c21171136f13493fe640d420f6228	true
tests/exploratory/test_sync_thread_counter.expected	500a866955fb174c32629baf5a1a831403542cc6	500a866955fb174c32629baf5a1a831403542cc6	true
tests/exploratory/test_sync_thread_counter.sn	b0d2f705d97ad47ab2b453f5c201bd8ecd2289da	b0d2f705d97ad47ab2b453f5c201bd8ecd2289da	true
tests/exploratory/test_thread_array_sync.sn	7b26c61a621bc3d0c67cbdd0710c6f6ad8e2bd4a	7b26c61a621bc3d0c67cbdd0710c6f6ad8e2bd4a	true
tests/exploratory/test_thread_complex_data.sn	26418e8b0ea11eda648ef5c5d6c2f4fa1b390def	26418e8b0ea11eda648ef5c5d6c2f4fa1b390def	true
tests/exploratory/test_thread_many_concurrent.sn	0d3437d97ef0c407466326e33a017eb7c8274c9a	0d3437d97ef0c407466326e33a017eb7c8274c9a	true
tests/exploratory/test_thread_multiple_spawns.sn	427eec3fbce95f569fcfa8b1e305e0a6b2aa933d	427eec3fbce95f569fcfa8b1e305e0a6b2aa933d	true
tests/exploratory/test_thread_nested_spawn.sn	9a4170a5747d42bfa8af023b757a3a44794238b2	9a4170a5747d42bfa8af023b757a3a44794238b2	true
tests/exploratory/test_thread_private_mode.sn	2d728b47ea4118b387b35cf4af097223360de9ad	2d728b47ea4118b387b35cf4af097223360de9ad	true
tests/exploratory/test_thread_race_conditions.sn	d6e370af1a98e9fb55ea2eb29371785851ddd398	d6e370af1a98e9fb55ea2eb29371785851ddd398	true
tests/exploratory/test_thread_recursion.sn	2d61ccc23333977c9eb436f215b6c828d19772e9	2d61ccc23333977c9eb436f215b6c828d19772e9	true
tests/exploratory/test_thread_shared_mode.sn	02a4ca016321dce10602dc55fa2f30b3cd440563	02a4ca016321dce10602dc55fa2f30b3cd440563	true
tests/exploratory/test_thread_spawn_simple.sn	311bbcee67a816866cfe89adf34dca0e803da5e5	311bbcee67a816866cfe89adf34dca0e803da5e5	true
tests/exploratory/test_thread_string_return.sn	2b1731c2faacc678490d2a079a2a1d70fa01a36d	2b1731c2faacc678490d2a079a2a1d70fa01a36d	true
tests/exploratory/test_thread_sync_inline.sn	e45b60468e5a55709034029344e6e898a18aa445	e45b60468e5a55709034029344e6e898a18aa445	true
tests/exploratory/test_thread_void_spawn.sn	8c7ca7342ad7e146a5e4af836ca798133864102e	8c7ca7342ad7e146a5e4af836ca798133864102e	true
tests/exploratory/test_thread_with_args.sn	d58db0de0ac71eb59766e819a0b86a46d3c16259	d58db0de0ac71eb59766e819a0b86a46d3c16259	true
tests/exploratory/test_thread_with_lambda.sn	a79b844631640061765d0f1faf1f7425cb7bf71b	a79b844631640061765d0f1faf1f7425cb7bf71b	true
tests/exploratory/test_void_functions.sn	51c7aaf6807b7df0c17c56fd3a66b1cc51e3bdce	51c7aaf6807b7df0c17c56fd3a66b1cc51e3bdce	true
tests/exploratory/test_while_loops.sn	4d30066bf50c3dd25bf674ecb4182727e7563dec	4d30066bf50c3dd25bf674ecb4182727e7563dec	true
tests/exploratory/test_while_true_nested_if_loop.expected	bd5e41de1b03ab4adabbefb1d686ba4150229a43	bd5e41de1b03ab4adabbefb1d686ba4150229a43	true
tests/exploratory/test_while_true_nested_if_loop.sn	4e21ae6a912018b025098b0ba705cac14fbf7cd4	4e21ae6a912018b025098b0ba705cac14fbf7cd4	true
tests/exploratory/test_while_true_nested_if_loop.sn.c	d69fd904852c21171136f13493fe640d420f6228	d69fd904852c21171136f13493fe640d420f6228	true
tests/exploratory/test_zero_iterations.sn	b8459c36bcc0c1c7fe7f466dcdb99d778c357a49	b8459c36bcc0c1c7fe7f466dcdb99d778c357a49	true
tests/integration/errors/struct_collision/pkg_a.sn	cb930d1f8c3ef91ebdba126c0a38f7a11eb39412	cb930d1f8c3ef91ebdba126c0a38f7a11eb39412	true
tests/integration/errors/struct_collision/pkg_b.sn	70ff8046216d0b2747392017c69c5517c61613ce	70ff8046216d0b2747392017c69c5517c61613ce	true
tests/integration/errors/test_address_of_non_native.expected	aaf5d76c8a732dec58065964e9e0fdee15fbfa10	aaf5d76c8a732dec58065964e9e0fdee15fbfa10	true
tests/integration/errors/test_address_of_non_native.sn	f690f39d07c11ff1591c2a2c2f0b256021b057b2	f690f39d07c11ff1591c2a2c2f0b256021b057b2	true
tests/integration/errors/test_constrained_generic_missing_method.expected	77dbdff2289d6f4875e23d6cba2214b4df79edf9	77dbdff2289d6f4875e23d6cba2214b4df79edf9	true
tests/integration/errors/test_constrained_generic_missing_method.sn	957b3fa2322bf0ae69559e2421317412e99ad9b4	957b3fa2322bf0ae69559e2421317412e99ad9b4	true
tests/integration/errors/test_constrained_generic_not_interface.expected	c9d3c62288c99ca850ad84bb76c73fc4f70cea2e	c9d3c62288c99ca850ad84bb76c73fc4f70cea2e	true
tests/integration/errors/test_constrained_generic_not_interface.sn	f6210039219113a123b68e1f08375019465246fc	f6210039219113a123b68e1f08375019465246fc	true
tests/integration/errors/test_copy_of_non_struct.expected	8ab9a1952be96d429945fa3b49de3dba3d17e8db	8ab9a1952be96d429945fa3b49de3dba3d17e8db	true
tests/integration/errors/test_copy_of_non_struct.sn	ee678f2abb62926035dfdb12d054b687045ceda7	ee678f2abb62926035dfdb12d054b687045ceda7	true
tests/integration/errors/test_escape_brace_hint.expected	920c49daf37545647f62c9346ae12c9316ea8322	920c49daf37545647f62c9346ae12c9316ea8322	true
tests/integration/errors/test_escape_brace_hint.sn	ce095af1f76ab000c4fede3932694357cdd93160	ce095af1f76ab000c4fede3932694357cdd93160	true
tests/integration/errors/test_generic_not_a_template.expected	50ba0a9b5e659cb5f5fabccc6f2edbd32d29434b	50ba0a9b5e659cb5f5fabccc6f2edbd32d29434b	true
tests/integration/errors/test_generic_not_a_template.sn	9afe9f3ab952e858e15d8ef366fe73a0148569ed	9afe9f3ab952e858e15d8ef366fe73a0148569ed	true
tests/integration/errors/test_generic_wrong_type_arg_count.expected	99dec1524d61447f10ed277edf8ae22ab236212e	99dec1524d61447f10ed277edf8ae22ab236212e	true
tests/integration/errors/test_generic_wrong_type_arg_count.sn	c43bb345d8b34cec8946a5aef1d4d159399ae5a7	c43bb345d8b34cec8946a5aef1d4d159399ae5a7	true
tests/integration/errors/test_import_transitive_leak_error.expected	ba6846a0089d0b53bac6afc07ea18b39fe616841	ba6846a0089d0b53bac6afc07ea18b39fe616841	true
tests/integration/errors/test_import_transitive_leak_error.sn	89305ac31608f21a11fd4de80b8f364e10bf82d2	89305ac31608f21a11fd4de80b8f364e10bf82d2	true
tests/integration/errors/test_interface_body_in_declaration.expected	45781180f37ec74a7e6540b661ab6a33e506d171	45781180f37ec74a7e6540b661ab6a33e506d171	true
tests/integration/errors/test_interface_body_in_declaration.sn	b1073d93d0cb3359085b22552b1d67c5cd8600d2	b1073d93d0cb3359085b22552b1d67c5cd8600d2	true
tests/integration/errors/test_interface_duplicate_method.expected	c6d7cf4b33e594ad76c9c8a5a60e10d904409810	c6d7cf4b33e594ad76c9c8a5a60e10d904409810	true
tests/integration/errors/test_interface_duplicate_method.sn	1315891630fd372b91eeb3cbdff3996322ce927b	1315891630fd372b91eeb3cbdff3996322ce927b	true
tests/integration/errors/test_interface_missing_method.expected	595867adb06f96d640803b0bdce839f00e6fc456	595867adb06f96d640803b0bdce839f00e6fc456	true
tests/integration/errors/test_interface_missing_method.sn	9c04ea533585f984cedcbdbb521b3dbd4875c902	9c04ea533585f984cedcbdbb521b3dbd4875c902	true
tests/integration/errors/test_interface_wrong_return_type.expected	1389d1762e55c2a7e738f3d9341d79c963c7ee31	1389d1762e55c2a7e738f3d9341d79c963c7ee31	true
tests/integration/errors/test_interface_wrong_return_type.sn	295472050af5e211b305795b50ec225047b68dc9	295472050af5e211b305795b50ec225047b68dc9	true
tests/integration/errors/test_iterator_missing_hasNext.expected	30bb4655ac8ee39d16c3443fed691977bd72db96	30bb4655ac8ee39d16c3443fed691977bd72db96	true
tests/integration/errors/test_iterator_missing_hasNext.sn	9a1ff2a3dd8ea20ff9c7dd47b9533b233a2e1a91	9a1ff2a3dd8ea20ff9c7dd47b9533b233a2e1a91	true
tests/integration/errors/test_iterator_missing_iter.expected	d05c90f5fdf59d4d72f55bba62b09ceacb4a2daf	d05c90f5fdf59d4d72f55bba62b09ceacb4a2daf	true
tests/integration/errors/test_iterator_missing_iter.sn	d1f2efbe6772a14b141ce929b982bbe936f72153	d1f2efbe6772a14b141ce929b982bbe936f72153	true
tests/integration/errors/test_iterator_missing_next.expected	fae30a77bb8ac64278f5e81c27bfdbdfc9288846	fae30a77bb8ac64278f5e81c27bfdbdfc9288846	true
tests/integration/errors/test_iterator_missing_next.sn	ccd5adf6e120c961b0fcf78b1a60ab46b6f760bf	ccd5adf6e120c961b0fcf78b1a60ab46b6f760bf	true
tests/integration/errors/test_main_args_multiple.expected	4948bb5aeb295d319fd6cfa931d4a2d3c6910ea1	4948bb5aeb295d319fd6cfa931d4a2d3c6910ea1	true
tests/integration/errors/test_main_args_multiple.sn	29344a6bfe87ad4540b17acba33c4aadd1420691	29344a6bfe87ad4540b17acba33c4aadd1420691	true
tests/integration/errors/test_main_args_wrong_type.expected	5709af30f249104951e05a11016b1e7bc8fc2a74	5709af30f249104951e05a11016b1e7bc8fc2a74	true
tests/integration/errors/test_main_args_wrong_type.sn	04bf673dbdb924c7a3501e5bb56360f6844a69a9	04bf673dbdb924c7a3501e5bb56360f6844a69a9	true
tests/integration/errors/test_match_else_unit_recovery.expected	eeedd1c4e0f6752b2a9cc117a01acc548c53f570	eeedd1c4e0f6752b2a9cc117a01acc548c53f570	true
tests/integration/errors/test_match_else_unit_recovery.sn	8654aaa98180ecca279ffa7fc194e1c982e0ff74	8654aaa98180ecca279ffa7fc194e1c982e0ff74	true
tests/integration/errors/test_modifier_misplaced_static_method.expected	b2c4966ed98e08c51f0d1be1ef1233bb11270bdb	b2c4966ed98e08c51f0d1be1ef1233bb11270bdb	true
tests/integration/errors/test_modifier_misplaced_static_method.sn	0441d9bf7bda375db224dc4687c212788919cf67	0441d9bf7bda375db224dc4687c212788919cf67	true
tests/integration/errors/test_modifier_static_toplevel.expected	bfd85c9d2e704b431253f4438bafd20913dc2e5a	bfd85c9d2e704b431253f4438bafd20913dc2e5a	true
tests/integration/errors/test_modifier_static_toplevel.sn	6ca5c4cabe2fe197f00afebf01e45d991bfa3008	6ca5c4cabe2fe197f00afebf01e45d991bfa3008	true
tests/integration/errors/test_namespace_ambiguous.expected	fd00e505972ea7c1cf1ed387d7620424244ad43b	fd00e505972ea7c1cf1ed387d7620424244ad43b	true
tests/integration/errors/test_namespace_ambiguous.sn	dd706a8dbce9e5f5ab5c3f57542ca1e8a913db92	dd706a8dbce9e5f5ab5c3f57542ca1e8a913db92	true
tests/integration/errors/test_namespace_collision_error.expected	fd00e505972ea7c1cf1ed387d7620424244ad43b	fd00e505972ea7c1cf1ed387d7620424244ad43b	true
tests/integration/errors/test_namespace_collision_error.sn	2981d89901eab64aecec133eddfc8e6a2c501d6e	2981d89901eab64aecec133eddfc8e6a2c501d6e	true
tests/integration/errors/test_namespace_digit_start.expected	329c394281b75d92ac11baa8a2ea6ff8637b3612	329c394281b75d92ac11baa8a2ea6ff8637b3612	true
tests/integration/errors/test_namespace_digit_start.sn	63b099cea56c2f69c783e07375489db6b1b4a672	63b099cea56c2f69c783e07375489db6b1b4a672	true
tests/integration/errors/test_namespace_hyphen.expected	90537bd31ca695dee66e26df3d83970580f286b4	90537bd31ca695dee66e26df3d83970580f286b4	true
tests/integration/errors/test_namespace_hyphen.sn	cecb1b566f7874fab880e5c57274d7d200d42e14	cecb1b566f7874fab880e5c57274d7d200d42e14	true
tests/integration/errors/test_namespace_reserved_keyword.expected	0c641f623eaa4c08a0879b59f99af575ca4cd6bf	0c641f623eaa4c08a0879b59f99af575ca4cd6bf	true
tests/integration/errors/test_namespace_reserved_keyword.sn	ada9553a5a5bcc20bc68610147ea4d402cd227cd	ada9553a5a5bcc20bc68610147ea4d402cd227cd	true
tests/integration/errors/test_namespace_undefined.expected	36c211f3c34171e48f9c949f18aa58a5f14f7f0a	36c211f3c34171e48f9c949f18aa58a5f14f7f0a	true
tests/integration/errors/test_namespace_undefined.sn	eb1aa2a23a5f2cc5ff004f689110ba579ed73116	eb1aa2a23a5f2cc5ff004f689110ba579ed73116	true
tests/integration/errors/test_namespace_undefined_symbol.expected	e01ef87b5ea21f499f7964c1232a1b82a62fe3d5	e01ef87b5ea21f499f7964c1232a1b82a62fe3d5	true
